date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:17:05	59346/59346	---M-Z	200	added ('OK')	text/javascript	etag:%2248229d-e7d2-630ab5e5f804c%22	https://cdn.megadata.co.kr/dist/prod/v2/mtm.js?adverId=mega2016&device=W	C:/My%20Web%20Sites/megastudy/cdn.megadata.co.kr/dist/prod/v2/mtmfb9d.js	(from https://www.megastudy.net/)
00:17:05	86478/86478	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2010%20Oct%202024%2001:31:03%20GMT	https://t1.daumcdn.net/adfit/static/kp.js	C:/My%20Web%20Sites/megastudy/t1.daumcdn.net/adfit/static/kp.js	(from https://www.megastudy.net/)
00:17:06	30044/30044	---M-Z	200	added ('OK')	application/javascript	etag:%22677f5a79-755c%22	https://wcs.naver.net/wcslog.js	C:/My%20Web%20Sites/megastudy/wcs.naver.net/wcslog.js	(from https://www.megastudy.net/)
00:17:06	3014/3014	---M-Z	200	added ('OK')	application/javascript	etag:%220495c6a9a7cf1:0%22	https://www.megastudy.net/common/js/jquery/jquery.countdown.js	C:/My%20Web%20Sites/megastudy/www.megastudy.net/common/js/jquery/jquery.countdown.js	(from https://www.megastudy.net/)
00:17:06	69734/69734	---M--	200	added ('OK')	image/png	etag:%2267d227b5:11066%22	https://img.megastudy.net/main/2025/f_250318_lks.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2025/f_250318_lks.png	(from https://www.megastudy.net/)
00:17:06	2219/2219	---M--	200	added ('OK')	image/png	etag:%22630d9849:8ab%22	https://img.megastudy.net/help/main/2022/btn_support_main02.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/help/main/2022/btn_support_main02.png	(from https://www.megastudy.net/)
00:17:07	1410/1410	---M--	200	added ('OK')	text/html	date:Sun,%2023%20Mar%202025%2015:17:06%20GMT	https://www.megastudy.net/mobile/smart/help/chat_pop.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/mobile/smart/help/chat_pop.html	(from https://www.megastudy.net/)
00:17:08	29320/29320	---M--	200	added ('OK')	application/javascript	date:Thu,%2020%20Mar%202025%2009:30:41%20GMT	https://bb8-server-prod.okc1.opsnow.com/api/scripts/opsbot.min.js	C:/My%20Web%20Sites/megastudy/bb8-server-prod.okc1.opsnow.com/api/scripts/opsbot.min.js	(from https://www.megastudy.net/)
00:17:10	938/938	---M--	200	added ('OK')	image/png	etag:%224d8ae397:3aa%22	http://img.megastudy.net/event/20110324_ranking/l_paging.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/20110324_ranking/l_paging.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:10	1093/1093	---M--	200	added ('OK')	image/gif	etag:%224dd4a584:445%22	http://img.megastudy.net/search/version_2011/l_search.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/search/version_2011/l_search.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:10	1099/1099	---M--	200	added ('OK')	image/gif	etag:%224dd49e80:44b%22	http://img.megastudy.net/search/version_2011/u_search.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/search/version_2011/u_search.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:10	35066/35066	---M--	200	added ('OK')	image/gif	etag:%22509c6765:88fa%22	http://img.megastudy.net/Common/2012/bg_toparea_20121109.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/Common/2012/bg_toparea_20121109.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:10	1133/1133	---M--	200	added ('OK')	image/gif	etag:%22540815d1:46d%22	http://img.megastudy.net/lecmain/mains/ic_lnb.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/lecmain/mains/ic_lnb.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:10	183/183	---M--	200	added ('OK')	image/gif	etag:%22543b51be:b7%22	http://img.megastudy.net/lecmain/mains/ic_lnb_on.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/lecmain/mains/ic_lnb_on.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:11	1115/1115	---M--	200	added ('OK')	image/gif	etag:%224da56938:45b%22	http://img.megastudy.net/common/board_2011/l_layer_dotted_02.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2011/l_layer_dotted_02.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:11	1114/1114	---M--	200	added ('OK')	image/gif	etag:%225b8df216:45a%22	http://img.megastudy.net/main/2018_v2/ic_footerFamily.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/ic_footerFamily.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:11	1104/1104	---M--	200	added ('OK')	image/gif	etag:%225b8e2742:450%22	http://img.megastudy.net/main/2018_v2/bg_footerFamily.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_footerFamily.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:11	1116/1116	---M--	200	added ('OK')	image/gif	etag:%225787661f:45c%22	http://img.megastudy.net/main/2015/bt_prev.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2015/bt_prev.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:12	1116/1116	---M--	200	added ('OK')	image/gif	etag:%225787662d:45c%22	http://img.megastudy.net/main/2015/bt_next.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2015/bt_next.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	1099/1099	---M--	200	added ('OK')	image/gif	etag:%22546d7257:44b%22	http://img.megastudy.net/common/menu/top/ic_arrow_on.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/menu/top/ic_arrow_on.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	871/871	---M--	200	added ('OK')	image/gif	etag:%22548fdd02:367%22	http://img.megastudy.net/common/btn/btn_mv_bg.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/btn/btn_mv_bg.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	8296/8296	---M--	200	added ('OK')	image/gif	etag:%226335412d:2068%22	http://img.megastudy.net/main/2018_v2/bg_foote_220928.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_foote_220928.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	1094/1094	---M--	200	added ('OK')	image/gif	etag:%224da5807a:446%22	http://img.megastudy.net/common/board_2011/u_layer_03.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2011/u_layer_03.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	1110/1110	---M--	200	added ('OK')	image/gif	etag:%225b91fbe0:456%22	http://img.megastudy.net/main/2018_v2/ic_fullservice1.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/ic_fullservice1.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:13	1106/1106	---M--	200	added ('OK')	image/gif	etag:%225b91fff9:452%22	http://img.megastudy.net/main/2018_v2/ic_fullservice2.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/ic_fullservice2.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:14	1337/1337	---M--	200	added ('OK')	image/gif	etag:%22562f3e46:539%22	http://img.megastudy.net/main/2015/gnb_schbt.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2015/gnb_schbt.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:14	1094/1094	---M--	200	added ('OK')	image/gif	etag:%22533bcc15:446%22	http://img.megastudy.net/study_v2/cast/common/bg_reply_line.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/study_v2/cast/common/bg_reply_line.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:14	1197/1197	---M--	200	added ('OK')	image/gif	etag:%2255a5d963:4ad%22	http://img.megastudy.net/study_v2/cast/common/bg_repple_ico.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/study_v2/cast/common/bg_repple_ico.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:15	2314/2314	---M--	200	added ('OK')	image/jpeg	etag:%225a8fc5f1:90a%22	http://img.megastudy.net/main/2018/bg_hwjTopText.jpg	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018/bg_hwjTopText.jpg	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:15	1549/1549	---M--	200	added ('OK')	image/gif	etag:%225acc15c5:60d%22	http://img.megastudy.net/main/common/sp_loginck.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/common/sp_loginck.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:15	67198/67198	---M--	200	added ('OK')	image/png	etag:%22552e049a:1067e%22	http://img.megastudy.net/main/2014_new/gnb/bgfooter2.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2014_new/gnb/bgfooter2.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:15	1443/1443	---M--	200	added ('OK')	image/gif	etag:%225b516bc9:5a3%22	http://img.megastudy.net/main/2018/gnb_schbt.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018/gnb_schbt.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:15	1246/1246	---M--	200	added ('OK')	image/gif	etag:%225b516ec8:4de%22	http://img.megastudy.net/main/2018/ico_comm.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018/ico_comm.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	8044/8044	---M--	200	added ('OK')	image/gif	etag:%2262a19c8b:1f6c%22	http://img.megastudy.net/main/2018_v2/bg_quickMenuIcon_220609.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_quickMenuIcon_220609.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	7216/7216	---M--	200	added ('OK')	image/gif	etag:%2260deb90c:1c30%22	http://img.megastudy.net/main/2018_v2/bg_quickMenuIcon.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_quickMenuIcon.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	3492/3492	---M--	200	added ('OK')	image/jpeg	etag:%225c109666:da4%22	http://img.megastudy.net/common/popup/icon_warning.jpg	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/popup/icon_warning.jpg	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	3510/3510	---M--	200	added ('OK')	image/gif	etag:%2265fbdf5e:db6%22	http://img.megastudy.net/main/2018_v2/bg_sns_2024.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_sns_2024.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	1105/1105	---M--	200	added ('OK')	image/gif	etag:%225b850345:451%22	http://img.megastudy.net/main/2018_v2/bt_megaCampaign.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bt_megaCampaign.gif	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:16	1251/1251	---M--	200	added ('OK')	image/png	etag:%2265f172b6:4e3%22	http://img.megastudy.net/common/board_2019/bg_topSearch3_240422.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2019/bg_topSearch3_240422.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:17	1147/1147	---M--	200	added ('OK')	image/png	etag:%225e0aed56:47b%22	http://img.megastudy.net/common/board_2019/btn_sch_close3.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2019/btn_sch_close3.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:17	1169/1169	---M--	200	added ('OK')	image/png	etag:%225e0aed27:491%22	http://img.megastudy.net/common/board_2019/bg_topSearch3.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2019/bg_topSearch3.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:17	8719/8719	---M--	200	added ('OK')	image/png	etag:%225fc714b2:220f%22	http://img.megastudy.net/main/2018_v2/bg_hwjTopText.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_hwjTopText.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:17	1334/1334	---M--	200	added ('OK')	image/png	etag:%225b95f401:536%22	http://img.megastudy.net/main/2018_v2/bg_topSearch2_on.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2018_v2/bg_topSearch2_on.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:18	3949/3949	---M--	200	added ('OK')	image/png	etag:%22672573d4:f6d%22	http://img.megastudy.net/main/2024/btn_fnb_top.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/btn_fnb_top.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:18	4211/4211	---M--	200	added ('OK')	image/png	etag:%22672573ae:1073%22	http://img.megastudy.net/main/2024/btn_fnb_event.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/btn_fnb_event.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:18	2858/2858	---M--	200	added ('OK')	image/png	etag:%22672465c2:b2a%22	http://img.megastudy.net/main/2024/btn_fnb_evt_balloon.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/btn_fnb_evt_balloon.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:18	4073/4073	---M--	200	added ('OK')	image/png	etag:%226725730e:fe9%22	http://img.megastudy.net/main/2024/btn_fnb_buy.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/btn_fnb_buy.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:19	2795/2795	---M--	200	added ('OK')	image/png	etag:%22672465f6:aeb%22	http://img.megastudy.net/main/2024/btn_fnb_buy_balloon.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/btn_fnb_buy_balloon.png	(from https://www.megastudy.net/common/css/style.css?dt=2025-03-24)
00:17:19	46/46	---M--	200	added ('OK')	image/gif	etag:%2243d5beb9:2e%22	http://img.megastudy.net/common/icon/icon03.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/icon/icon03.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:19	1111/1111	---M--	200	added ('OK')	image/gif	etag:%225b4c3889:457%22	http://img.megastudy.net/common/board_2018/ic_lst.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/ic_lst.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:19	1259/1259	---M--	200	added ('OK')	image/gif	etag:%225b553882:4eb%22	http://img.megastudy.net/common/board_2018/sp_tbbtn.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/sp_tbbtn.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:20	1915/1915	---M--	200	added ('OK')	image/gif	etag:%225b4c1dd4:77b%22	http://img.megastudy.net/common/board_2018/btn_check.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/btn_check.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:20	1920/1920	---M--	200	added ('OK')	image/gif	etag:%225b88c665:780%22	http://img.megastudy.net/common/board_2018/btn_check_on.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/btn_check_on.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:20	1945/1945	---M--	200	added ('OK')	image/gif	etag:%225b4c1cc1:799%22	http://img.megastudy.net/common/board_2018/btn_basket.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/btn_basket.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:20	1906/1906	---M--	200	added ('OK')	image/gif	etag:%225b88c54c:772%22	http://img.megastudy.net/common/board_2018/btn_basket_on.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/btn_basket_on.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:20	1128/1128	---M--	200	added ('OK')	image/gif	etag:%225b4c3c0b:468%22	http://img.megastudy.net/common/board_2018/btn_lyrcls.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/btn_lyrcls.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:21	1824/1824	---M--	200	added ('OK')	image/gif	etag:%225b4c5bed:720%22	http://img.megastudy.net/common/board_2018/ic_play.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/ic_play.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:21	2755/2755	---M--	200	added ('OK')	image/png	etag:%225b62ca1d:ac3%22	http://img.megastudy.net/common/board_2018/ic_fav.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/ic_fav.png	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:21	4331/4331	---M--	200	added ('OK')	image/png	etag:%225b4d7631:10eb%22	http://img.megastudy.net/common/board_2018/tea_mask.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/tea_mask.png	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:21	6378/6378	---M--	200	added ('OK')	image/png	etag:%225b76254a:18ea%22	http://img.megastudy.net/common/board_2018/tea_mask_pack.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/tea_mask_pack.png	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:22	1725/1725	---M--	200	added ('OK')	image/gif	etag:%225b5533ad:6bd%22	http://img.megastudy.net/common/board_2018/sp_star.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/sp_star.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:22	1160/1160	---M--	200	added ('OK')	image/gif	etag:%225ac4353d:488%22	http://img.megastudy.net/lecmain/common/ic_associatedCourses.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/lecmain/common/ic_associatedCourses.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:22	1113/1113	---M--	200	added ('OK')	image/gif	etag:%225b557b32:459%22	http://img.megastudy.net/common/board_2018/ic_del.gif	C:/My%20Web%20Sites/megastudy/img.megastudy.net/common/board_2018/ic_del.gif	(from https://www.megastudy.net/Common/css/board_2011.css)
00:17:23	99985/99985	---M-Z	200	added ('OK')	text/css	etag:%2205d77399386db1:0%22	https://www.megastudy.net/Common/css/style.css	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Common/css/style.css	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:23	81742/81742	---M-Z	200	added ('OK')	application/javascript	etag:%220ab8c118798db1:0%22	https://www.megastudy.net/Common/js/megastudy.js	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Common/js/megastudy.js	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:23	22269/22269	---M-Z	200	added ('OK')	application/javascript	etag:%220d798485430c61:0%22	https://www.megastudy.net/Common/js/actb.js	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Common/js/actb.js	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:24	292060/292060	---M--	200	added ('OK')	image/jpeg	etag:%226734431d:474dc%22	https://img.megastudy.net/event/2024/1114_br30721/bg_top.jpg	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/bg_top.jpg	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:24	1176/1176	---M--	200	added ('OK')	image/jpeg	etag:%22673319cf:498%22	https://img.megastudy.net/event/2024/1114_br30721/bg_cont04_line.jpg	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/bg_cont04_line.jpg	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:24	2057688/2057688	---M--	200	added ('OK')	application/font-woff2	etag:%2208fedff1410da1:0%22	https://www.megastudy.net/Common/fonts/PretendardVariable.woff2	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Common/fonts/PretendardVariable.woff2	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:24	6751/6751	---M--	200	added ('OK')	image/jpeg	etag:%2267342cad:1a5f%22	https://img.megastudy.net/event/2024/1114_br30721/bg_cont06.jpg	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/bg_cont06.jpg	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:25	1138/1138	---M--	200	added ('OK')	image/png	etag:%22671f4ad1:472%22	http://img.megastudy.net/main/2024/bu_nav_event.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/bu_nav_event.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:25	2642/2642	---M--	200	added ('OK')	image/png	etag:%2267331ed8:a52%22	https://img.megastudy.net/event/2024/1114_br30721/img_slide_btn_prev.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_slide_btn_prev.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:26	2632/2632	---M--	200	added ('OK')	image/png	etag:%2267331edf:a48%22	https://img.megastudy.net/event/2024/1114_br30721/img_slide_btn_next.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_slide_btn_next.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:26	2000/2000	---M--	200	added ('OK')	image/png	etag:%226716195c:7d0%22	https://img.megastudy.net/event/2024/1114_br30721/btn_vod.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/btn_vod.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:26	2757/2757	---M--	200	added ('OK')	image/png	etag:%22671ed48b:ac5%22	https://img.megastudy.net/event/2024/1114_br30721/btn_p_vod.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/btn_p_vod.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:26	3117/3117	---M--	200	added ('OK')	image/png	etag:%2267170aa2:c2d%22	https://img.megastudy.net/event/2024/1114_br30721/btn_vodopen.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/btn_vodopen.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:26	3595/3595	---M--	200	added ('OK')	image/png	etag:%2267170ab6:e0b%22	https://img.megastudy.net/event/2024/1114_br30721/btn_vodclose.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/btn_vodclose.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	4109/4109	---M--	200	added ('OK')	text/html	date:Sun,%2023%20Mar%202025%2015:17:26%20GMT	https://www.megastudy.net/event/2024/1114_br30721/blank.html	C:/My%20Web%20Sites/megastudy/www.megastudy.net/event/2024/1114_br30721/blank.html	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	6164/6164	---M--	200	added ('OK')	image/png	etag:%2267b81549:1814%22	https://img.megastudy.net/Main/banner/sky_r_250225_mp.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/Main/banner/sky_r_250225_mp.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	13801/13801	---M--	200	added ('OK')	image/png	etag:%2267ce7465:35e9%22	https://img.megastudy.net/Main/banner/sky_r_250312_npy_3.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/Main/banner/sky_r_250312_npy_3.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	0/-1	---M--	302	error ('')			https://www.megastudy.net/Mypage/mp_2017/myinfo/my_std_room/main.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Mypage/mp_2017/myinfo/my_std_room/main.1de.delayed	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	0/-1	---M--	302	error ('')			https://www.megastudy.net/Mypage/mp_2017/apply/chr_new/main.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/Mypage/mp_2017/apply/chr_new/main.1df.delayed	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	0/-1	---M--	302	error ('')			https://www.megastudy.net/mypage/mp_2017/notice/list.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/mypage/mp_2017/notice/list.1e0.delayed	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	0/-1	---M--	302	error ('')			https://www.megastudy.net/mypage/mp_2017/pay/cart/cart_list.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/mypage/mp_2017/pay/cart/cart_list.1e1.delayed	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	0/-1	---M--	302	error ('')			https://www.megastudy.net/mypage/mp_2017/order/order_list.asp	C:/My%20Web%20Sites/megastudy/www.megastudy.net/mypage/mp_2017/order/order_list.1e2.delayed	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:27	1000/1000	---M--	200	added ('OK')	image/png	etag:%22672310e4:3e8%22	https://img.megastudy.net/main/2024/img_fng_blank.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/main/2024/img_fng_blank.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:28	18893/18893	---M--	200	added ('OK')	image/png	etag:%2267344904:49cd%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainTit01.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainTit01.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:28	19021/19021	---M--	200	added ('OK')	image/png	etag:%226734491b:4a4d%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainTit02.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainTit02.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:28	3159/3159	---M--	200	added ('OK')	image/png	etag:%226735a83a:c57%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainSub01.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainSub01.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:28	4524/4524	---M--	200	added ('OK')	image/png	etag:%226735a84e:11ac%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainSub02.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainSub02.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:28	1309/1309	---M--	200	added ('OK')	image/png	etag:%2267344dbe:51d%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainSubIco.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainSubIco.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
00:17:29	4315/4315	---M--	200	added ('OK')	image/png	etag:%226735a8a6:10db%22	https://img.megastudy.net/event/2024/1114_br30721/img_top_mainSub03.png	C:/My%20Web%20Sites/megastudy/img.megastudy.net/event/2024/1114_br30721/img_top_mainSub03.png	(from https://www.megastudy.net/event/2024/1114_br30721/main.asp)
